customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00181,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,99.16,7109.88,Yes
CUST00182,Female,0,Yes,No,45,Yes,No,DSL,Yes,Yes,No,No internet,Yes,Yes,Two year,No,Bank transfer,78.99,3454.69,No
CUST00183,Male,0,No,Yes,7,Yes,No,Fiber optic,No internet,No,No,No internet,Yes,No internet,Month-to-month,Yes,Electronic check,77.43,434.47,Yes
CUST00184,Male,0,Yes,No,5,No,Yes,No,No,No internet,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,50.76,178.98,Yes
CUST00185,Male,0,Yes,No,9,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,72.26,564.24,Yes
CUST00186,Female,1,Yes,Yes,14,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.68,851.54,Yes
CUST00187,Male,0,Yes,No,45,Yes,Yes,No,No,Yes,No,No,No internet,No,One year,Yes,Electronic check,78.59,3480.76,No
CUST00188,Male,0,No,No,36,Yes,Yes,DSL,Yes,Yes,No,No internet,Yes,No,Month-to-month,No,Bank transfer,55.58,2132.04,Yes
CUST00189,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No internet,Yes,No,Yes,No internet,Two year,Yes,Mailed check,60.31,2645.62,No
CUST00190,Male,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No,No internet,Yes,Month-to-month,Yes,Mailed check,73.22,494.42,Yes
CUST00191,Male,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No internet,No,Month-to-month,Yes,Bank transfer,91.82,1874.2,Yes
CUST00192,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet,Month-to-month,No,Mailed check,51.08,345.28,Yes
CUST00193,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,No internet,Yes,One year,Yes,Credit card,35.9,69.21,Yes
CUST00194,Male,0,No,Yes,27,Yes,Yes,No,No internet,Yes,Yes,No,Yes,No internet,Month-to-month,Yes,Mailed check,63.33,,Yes
CUST00195,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet,Month-to-month,No,Electronic check,39.94,,Yes
CUST00196,Female,1,No,Yes,26,Yes,No,Fiber optic,No,No internet,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,92.47,2409.94,Yes
CUST00197,Female,0,Yes,No,25,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Electronic check,71.54,1813.11,No
CUST00198,Male,1,No,No,39,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,88.23,3560.25,No
CUST00199,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet,Two year,Yes,Credit card,49.79,119.34,Yes
CUST00200,Male,0,Yes,No,36,No,No phone service,DSL,Yes,No internet,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,57.22,2188.18,No
CUST00201,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,101.84,7349.0,Yes
CUST00202,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,No internet,No,Yes,No internet,Month-to-month,Yes,Mailed check,70.85,2919.79,No
CUST00203,Male,1,No,No,33,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60.96,2030.69,Yes
CUST00204,Female,1,Yes,No,26,Yes,Yes,DSL,No internet,No internet,No,No,Yes,No,Month-to-month,Yes,Bank transfer,96.28,2644.22,Yes
CUST00205,Male,1,No,No,13,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,103.57,1405.88,No
CUST00206,Female,0,No,No,31,Yes,Yes,No,No,No,Yes,No internet,Yes,No,Month-to-month,Yes,Bank transfer,67.86,2092.06,No
CUST00207,Female,0,No,Yes,30,Yes,Yes,DSL,No internet,Yes,No,Yes,No internet,No,Month-to-month,No,Electronic check,70.34,2056.25,Yes
CUST00208,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No internet,No internet,No,Yes,Month-to-month,No,Credit card,88.68,2203.01,Yes
CUST00209,Male,1,Yes,Yes,38,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.54,2840.72,Yes
CUST00210,Male,0,No,Yes,14,Yes,No,Fiber optic,Yes,No internet,No,No,No,No,Month-to-month,Yes,Bank transfer,73.88,916.82,Yes
CUST00211,Male,0,Yes,No,3,No,No phone service,No,Yes,No internet,Yes,No internet,Yes,No internet,Two year,Yes,Credit card,42.92,140.7,No
CUST00212,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No internet,Yes,No internet,Month-to-month,No,Mailed check,66.71,1182.38,Yes
CUST00213,Male,0,No,No,7,Yes,No,DSL,No,Yes,No internet,Yes,Yes,No,Two year,Yes,Electronic check,39.03,38.29,No
CUST00214,Male,1,No,Yes,11,Yes,Yes,Fiber optic,No,No internet,No,No internet,No internet,Yes,Month-to-month,Yes,Electronic check,61.66,679.46,Yes
CUST00215,Male,0,Yes,No,0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,25.13,5.59,Yes
CUST00216,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,62.87,657.13,Yes
CUST00217,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,No,No internet,No,Month-to-month,Yes,Credit card,75.5,2910.52,No
CUST00218,Female,0,Yes,Yes,18,Yes,No phone service,No,No internet,No,No,No internet,No internet,Yes,Month-to-month,Yes,Bank transfer,43.69,800.11,No
CUST00219,Male,0,Yes,No,0,Yes,No,DSL,No,No internet,No,No,Yes,No,Month-to-month,No,Mailed check,82.93,0.0,No
CUST00220,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No internet,No,Yes,Month-to-month,No,Electronic check,58.65,767.6,Yes
CUST00221,Male,0,Yes,No,8,Yes,Yes,DSL,No internet,Yes,No internet,No internet,No,Yes,Two year,No,Credit card,51.89,285.87,No
CUST00222,Female,1,Yes,Yes,15,No,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,52.83,753.04,Yes
CUST00223,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,67.72,838.71,No
CUST00224,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No internet,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,68.54,4161.89,No
CUST00225,Female,1,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No internet,Yes,No internet,No,Two year,No,Electronic check,71.97,120.94,No
CUST00226,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet,Month-to-month,Yes,Electronic check,50.36,1329.69,Yes
CUST00227,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,79.02,3496.58,Yes
CUST00228,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet,Two year,No,Electronic check,83.09,6129.56,No
CUST00229,Male,0,No,No,4,Yes,No,No,No,Yes,No internet,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.76,371.19,Yes
CUST00230,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No internet,No internet,Yes,Yes,One year,Yes,Mailed check,39.49,764.1,No
CUST00231,Female,1,No,No,1,Yes,No phone service,DSL,Yes,No internet,No,No,Yes,No,One year,Yes,Bank transfer,67.35,0.0,No
CUST00232,Female,0,No,Yes,16,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,43.29,812.45,Yes
CUST00233,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No internet,No,No internet,Yes,No,Two year,No,Electronic check,41.8,22.19,Yes
CUST00234,Female,0,Yes,No,43,Yes,Yes,No,Yes,No,No internet,No internet,No internet,No,Two year,Yes,Credit card,80.2,3417.93,No
CUST00235,Female,0,Yes,No,2,Yes,Yes,DSL,No internet,No internet,No,No,Yes,No,Two year,No,Electronic check,51.7,127.36,No
CUST00236,Female,0,No,No,17,Yes,No,No,No,No,Yes,Yes,Yes,No internet,Two year,Yes,Electronic check,64.1,879.46,No
CUST00237,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.78,1210.8,Yes
CUST00238,Male,0,Yes,No,72,Yes,No,DSL,No,No internet,No,No,No,No internet,Month-to-month,Yes,Electronic check,88.49,6287.37,Yes
CUST00239,Female,0,Yes,No,25,Yes,No,No,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer,60.44,1464.57,No
CUST00240,Female,1,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,48.99,273.11,No
CUST00241,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No internet,Yes,No internet,Yes,Month-to-month,Yes,Mailed check,85.94,622.0,Yes
CUST00242,Female,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No internet,No,No,No,Month-to-month,Yes,Bank transfer,59.71,144.11,Yes
CUST00243,Male,0,No,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,66.51,2195.2,No
CUST00244,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No internet,No,No internet,Yes,No internet,Month-to-month,Yes,Electronic check,59.2,1819.99,Yes
CUST00245,Female,0,No,Yes,22,Yes,No,No,No,No,No,No internet,Yes,No,Two year,Yes,Mailed check,64.11,1506.05,No
CUST00246,Male,0,No,No,1,Yes,Yes,Fiber optic,No internet,Yes,Yes,No,No internet,No,Month-to-month,Yes,Bank transfer,50.42,55.78,Yes
CUST00247,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet,Month-to-month,No,Electronic check,74.93,2475.61,No
CUST00248,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,No internet,No internet,No,Two year,Yes,Bank transfer,53.39,1208.6,No
CUST00249,Male,1,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,120.0,8683.55,No
CUST00250,Female,1,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet,Month-to-month,Yes,Mailed check,80.85,1604.52,Yes
CUST00251,Male,1,No,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,36.89,106.69,Yes
CUST00252,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No internet,No,Yes,Yes,Month-to-month,No,Electronic check,59.82,580.01,Yes
CUST00253,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,64.08,296.66,Yes
CUST00254,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,45.2,1293.67,Yes
CUST00255,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No internet,No internet,Yes,No internet,No,Month-to-month,No,Bank transfer,81.02,2452.74,Yes
CUST00256,Male,0,Yes,No,5,Yes,Yes,No,No,No internet,No,No internet,No,No,One year,No,Electronic check,61.95,244.48,No
CUST00257,Female,0,No,No,4,Yes,No,DSL,No,No,No internet,No,No,No,Month-to-month,No,Bank transfer,32.37,110.41,Yes
CUST00258,Female,0,Yes,Yes,1,Yes,No,DSL,No,Yes,Yes,No,No internet,Yes,Month-to-month,Yes,Mailed check,47.91,0.0,Yes
CUST00259,Male,0,No,Yes,58,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card,61.86,3573.84,No
CUST00260,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card,65.55,,Yes
CUST00261,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,No internet,No,No,No internet,Two year,Yes,Credit card,39.73,527.12,No
CUST00262,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet,Month-to-month,Yes,Mailed check,39.48,373.84,Yes
CUST00263,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,57.23,552.97,No
CUST00264,Male,0,No,Yes,30,Yes,No phone service,DSL,No,No internet,No,Yes,No,No,One year,No,Mailed check,96.06,2985.34,No
CUST00265,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No internet,No,Yes,Yes,Month-to-month,No,Mailed check,92.82,4688.33,Yes
CUST00266,Female,0,No,Yes,4,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,37.16,206.34,No
CUST00267,Female,0,Yes,No,27,Yes,No,Fiber optic,No internet,Yes,Yes,No internet,No internet,Yes,Month-to-month,No,Mailed check,45.13,1338.96,Yes
CUST00268,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No internet,No,No,No,No,One year,No,Bank transfer,46.13,,Yes
CUST00269,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer,64.97,4742.05,No
CUST00270,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,65.81,575.2,No
CUST00271,Female,1,No,No,0,Yes,Yes,Fiber optic,No,No internet,Yes,No,No,No internet,Month-to-month,Yes,Bank transfer,69.88,0.0,Yes
CUST00272,Female,0,Yes,Yes,17,No,No,DSL,No internet,No internet,No internet,Yes,No internet,No internet,One year,No,Electronic check,72.21,1313.98,No
CUST00273,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52.23,193.25,Yes
CUST00274,Male,0,Yes,No,1,Yes,Yes,DSL,No,No internet,Yes,No internet,No internet,Yes,Two year,Yes,Bank transfer,52.3,0.0,No
CUST00275,Female,1,Yes,No,28,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet,One year,Yes,Credit card,58.01,1461.45,No
CUST00276,Male,0,Yes,No,31,Yes,No phone service,No,Yes,No internet,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,69.62,2185.13,No
CUST00277,Female,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No internet,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.96,1048.89,No
CUST00278,Male,0,No,No,27,Yes,No,No,No,No,No internet,Yes,Yes,No internet,One year,Yes,Electronic check,57.05,1415.27,No
CUST00279,Female,1,Yes,No,18,Yes,Yes,DSL,No,No,Yes,Yes,No internet,No,Month-to-month,Yes,Mailed check,75.1,1473.51,No
CUST00280,Female,0,No,Yes,23,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,62.52,1483.96,No
CUST00281,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,52.5,1148.72,No
CUST00282,Female,0,No,No,26,Yes,No,DSL,No,Yes,No,No internet,No,No internet,One year,Yes,Mailed check,70.72,1854.01,No
CUST00283,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No internet,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.76,276.02,Yes
CUST00284,Female,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.13,411.89,Yes
CUST00285,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,No internet,Yes,Yes,Yes,Two year,Yes,Bank transfer,43.88,692.85,No
CUST00286,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,58.78,845.22,No
CUST00287,Male,0,Yes,No,35,Yes,Yes,DSL,No,No internet,No,No,No internet,No,Month-to-month,No,Mailed check,78.47,2641.05,No
CUST00288,Male,0,No,Yes,10,Yes,No,Fiber optic,No internet,Yes,No internet,No,No internet,Yes,Two year,Yes,Mailed check,56.25,553.18,Yes
CUST00289,Female,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No internet,No internet,No internet,Month-to-month,Yes,Mailed check,42.73,220.09,No
CUST00290,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet,Yes,One year,Yes,Electronic check,41.65,197.19,No
CUST00291,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,No internet,No,Yes,Month-to-month,Yes,Credit card,61.91,330.23,Yes
CUST00292,Male,0,No,No,31,Yes,No,Fiber optic,No,No internet,No,No internet,No internet,Yes,Month-to-month,No,Mailed check,94.43,3030.58,Yes
CUST00293,Female,0,Yes,No,15,Yes,Yes,DSL,No internet,Yes,No internet,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,47.79,891.43,No
CUST00294,Female,0,Yes,No,29,No,No,Fiber optic,No internet,No,Yes,Yes,Yes,No internet,Month-to-month,No,Bank transfer,50.21,1276.06,Yes
CUST00295,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No internet,No,Yes,No,Yes,No,Two year,No,Bank transfer,72.92,965.82,No
CUST00296,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No internet,No,No,No,No,Two year,Yes,Mailed check,79.52,,No
CUST00297,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,80.17,5804.55,Yes
CUST00298,Male,0,No,No,26,Yes,Yes,DSL,No internet,No internet,No internet,Yes,Yes,No internet,Month-to-month,No,Credit card,60.1,1474.78,No
CUST00299,Female,0,Yes,No,47,Yes,No,No,No internet,No internet,No internet,No,Yes,No internet,Two year,No,Mailed check,71.38,3398.27,No
CUST00300,Male,0,Yes,No,17,Yes,Yes,DSL,No internet,No internet,No,No,Yes,No internet,Month-to-month,No,Bank transfer,69.77,1134.05,No
CUST00301,Male,1,No,No,65,No,Yes,Fiber optic,No,No internet,No,Yes,No,No,Month-to-month,No,Electronic check,95.91,6277.56,Yes
CUST00302,Male,0,Yes,Yes,42,Yes,Yes,No,Yes,No,No,No internet,Yes,No internet,Month-to-month,No,Electronic check,48.04,2063.28,No
CUST00303,Female,1,No,Yes,72,Yes,Yes,No,Yes,No,No,No,No internet,No internet,Month-to-month,No,Mailed check,94.09,6900.96,Yes
CUST00304,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet,Yes,Month-to-month,No,Credit card,89.04,2128.66,Yes
CUST00305,Male,1,Yes,No,36,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,94.64,3216.15,No
CUST00306,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No internet,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,77.81,1405.37,Yes
CUST00307,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No internet,No,Yes,No internet,Two year,No,Electronic check,40.97,418.64,No
CUST00308,Female,0,No,Yes,10,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.42,456.47,Yes
CUST00309,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet,Yes,One year,Yes,Mailed check,90.74,4797.26,No
CUST00310,Female,0,No,No,1,Yes,Yes,No,No,No,No internet,Yes,Yes,No internet,Month-to-month,Yes,Bank transfer,51.61,84.99,No
CUST00311,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,No internet,No,No internet,Yes,One year,Yes,Electronic check,78.25,1417.16,No
CUST00312,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,42.65,503.57,Yes
CUST00313,Male,0,No,Yes,11,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No internet,Month-to-month,Yes,Credit card,58.7,583.25,Yes
CUST00314,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No internet,Yes,Yes,No internet,No internet,Two year,Yes,Credit card,66.6,3413.19,No
CUST00315,Female,0,No,Yes,46,No,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card,95.15,4399.73,Yes
CUST00316,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,59.67,1227.67,No
CUST00317,Male,0,No,No,7,Yes,Yes,No,No,Yes,No internet,Yes,No internet,Yes,Two year,No,Credit card,50.34,351.68,No
CUST00318,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No internet,No,Yes,Month-to-month,Yes,Credit card,40.46,502.15,Yes
CUST00319,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No internet,Yes,Yes,Yes,No,No internet,Month-to-month,No,Credit card,68.42,808.9,No
CUST00320,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,61.63,,Yes
CUST00321,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet,No,Two year,Yes,Credit card,50.73,138.74,No
CUST00322,Female,0,No,No,18,Yes,Yes,Fiber optic,No internet,No,Yes,No,No internet,No internet,Month-to-month,No,Electronic check,68.05,1228.52,Yes
CUST00323,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No internet,No internet,No,One year,Yes,Electronic check,70.07,454.38,No
CUST00324,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer,65.53,1559.29,No
CUST00325,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No internet,No internet,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.17,471.43,Yes
CUST00326,Male,0,Yes,Yes,13,No,No,No,No,No internet,No,No,No,Yes,Two year,Yes,Electronic check,64.63,832.25,No
CUST00327,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,24.08,36.43,Yes
CUST00328,Female,1,No,No,72,Yes,No,No,No,No,No internet,No,Yes,No,Month-to-month,Yes,Electronic check,103.07,7411.36,Yes
CUST00329,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,33.94,590.15,No
CUST00330,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No internet,No,No,Yes,No internet,No,Month-to-month,Yes,Mailed check,50.11,0.0,Yes
CUST00331,Male,0,Yes,Yes,18,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.45,1133.53,No
CUST00332,Female,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,Yes,Yes,No internet,No internet,One year,Yes,Bank transfer,47.1,2170.69,No
CUST00333,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No internet,Yes,Yes,Yes,No,No,One year,Yes,Credit card,68.28,2352.75,No
CUST00334,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer,58.7,1580.61,Yes
CUST00335,Female,0,No,Yes,3,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,47.77,373.37,No
CUST00336,Male,1,No,Yes,25,No,Yes,No,No,No internet,No,No,No internet,No,Month-to-month,Yes,Electronic check,84.15,2306.39,Yes
CUST00337,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No internet,Yes,Two year,Yes,Mailed check,95.51,3295.02,Yes
CUST00338,Female,1,No,No,20,Yes,Yes,Fiber optic,No internet,No internet,No,Yes,No,No internet,One year,Yes,Credit card,81.03,1530.44,Yes
CUST00339,Female,0,Yes,No,53,Yes,No,No,Yes,No internet,No,No,Yes,No,Month-to-month,No,Bank transfer,76.88,4066.09,No
CUST00340,Male,0,No,No,7,Yes,No,DSL,Yes,Yes,No,No internet,Yes,Yes,Month-to-month,Yes,Electronic check,33.3,259.77,Yes
CUST00341,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No internet,No,Yes,No,Yes,No internet,One year,Yes,Credit card,73.52,221.81,No
CUST00342,Male,0,No,No,48,Yes,No phone service,No,Yes,No internet,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,71.55,3431.46,No
CUST00343,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.21,699.7,No
CUST00344,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No internet,Yes,Month-to-month,Yes,Electronic check,32.66,0.0,Yes
CUST00345,Male,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No internet,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,35.96,273.96,Yes
CUST00346,Male,1,No,No,46,Yes,Yes,DSL,No internet,No,No internet,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.29,3039.51,Yes
CUST00347,Female,0,No,No,0,No,No,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,65.21,0.0,Yes
CUST00348,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,52.97,20.66,Yes
CUST00349,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No internet,No,Yes,One year,Yes,Bank transfer,61.61,506.12,Yes
CUST00350,Female,0,Yes,No,58,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet,Two year,Yes,Bank transfer,36.98,2201.09,No
CUST00351,Male,0,Yes,No,55,Yes,No,Fiber optic,No internet,No internet,No internet,No,Yes,No,Two year,Yes,Bank transfer,89.01,5081.31,No
CUST00352,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No internet,Yes,Yes,No internet,Month-to-month,No,Mailed check,67.95,1108.14,No
CUST00353,Female,1,No,No,19,Yes,Yes,Fiber optic,No,No,No internet,No,No internet,Yes,One year,No,Bank transfer,42.63,949.81,No
CUST00354,Female,0,Yes,Yes,9,Yes,No phone service,Fiber optic,No,No internet,No,No,No,Yes,Two year,No,Credit card,35.83,221.2,Yes
CUST00355,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No internet,Yes,No,Yes,No,Month-to-month,Yes,Credit card,70.07,244.75,Yes
CUST00356,Female,0,No,No,40,Yes,No,DSL,No internet,No,No,No,Yes,No internet,Month-to-month,No,Electronic check,61.06,2495.35,No
CUST00357,Female,0,Yes,No,2,Yes,No,No,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,66.14,282.66,No
CUST00358,Male,0,No,No,16,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet,No,No,Month-to-month,Yes,Mailed check,58.15,849.43,Yes
CUST00359,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,No internet,No internet,Yes,Two year,Yes,Bank transfer,54.31,1356.06,No
CUST00360,Female,0,No,No,2,Yes,No phone service,No,No,No,No,No internet,No,No,Month-to-month,Yes,Mailed check,48.9,18.78,Yes
CUST00361,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,No internet,Yes,No internet,Yes,No,Month-to-month,Yes,Mailed check,28.63,595.97,Yes
CUST00362,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No internet,No internet,No,Yes,No,Month-to-month,Yes,Bank transfer,65.71,1419.1,Yes
